Item,Name,Category,Subsystem,Material,Class,Qty,Unit_Mass_kg,Unit_Cost_USD,Ext_Mass_kg,Ext_Cost_USD,Supplier,Lead_Weeks,Sample_PartID
827,"HV Battery Cell 330",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0330
828,"HV Battery Cell 331",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0331
829,"HV Battery Cell 332",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0332
830,"HV Battery Cell 333",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0333
831,"HV Battery Cell 334",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0334
832,"HV Battery Cell 335",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0335
833,"HV Battery Cell 336",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0336
834,"HV Battery Cell 337",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0337
835,"HV Battery Cell 338",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0338
836,"HV Battery Cell 339",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0339
837,"HV Battery Cell 340",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0340
838,"HV Battery Cell 341",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0341
839,"HV Battery Cell 342",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0342
840,"HV Battery Cell 343",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0343
841,"HV Battery Cell 344",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0344
842,"HV Battery Cell 345",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0345
843,"HV Battery Cell 346",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0346
844,"HV Battery Cell 347",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0347
845,"HV Battery Cell 348",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0348
846,"HV Battery Cell 349",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0349
847,"HV Battery Cell 350",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0350
848,"HV Battery Cell 351",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0351
849,"HV Battery Cell 352",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0352
850,"HV Battery Cell 353",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0353
851,"HV Battery Cell 354",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0354
852,"HV Battery Cell 355",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0355
853,"HV Battery Cell 356",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0356
854,"HV Battery Cell 357",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0357
855,"HV Battery Cell 358",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0358
856,"HV Battery Cell 359",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0359
857,"HV Battery Cell 360",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0360
858,"Battery Module 1",HVB,MOD,"Aluminum 6061-T6",Class 3,1,5.184,41.47,5.184,41.47,"Alcoa",4,TYV6-HVB-MOD-0001
859,"Battery Module 2",HVB,MOD,"Aluminum 6061-T6",Class 3,1,5.184,41.47,5.184,41.47,"Alcoa",4,TYV6-HVB-MOD-0002
860,"Battery Module 3",HVB,MOD,"Aluminum 6061-T6",Class 3,1,5.184,41.47,5.184,41.47,"Alcoa",4,TYV6-HVB-MOD-0003
861,"Battery Module 4",HVB,MOD,"Aluminum 6061-T6",Class 3,1,5.184,41.47,5.184,41.47,"Alcoa",4,TYV6-HVB-MOD-0004
862,"Battery Module 5",HVB,MOD,"Aluminum 6061-T6",Class 3,1,5.184,41.47,5.184,41.47,"Alcoa",4,TYV6-HVB-MOD-0005
863,"Battery Module 6",HVB,MOD,"Aluminum 6061-T6",Class 3,1,5.184,41.47,5.184,41.47,"Alcoa",4,TYV6-HVB-MOD-0006
864,"Battery Management System (BMS) PCB",HVB,BMS,"ABS Plastic",Class 3,1,0.486,2.43,0.486,2.43,"TBD",4,TYV6-HVB-BMS-0001
865,"HV Pack Contactor 1",HVB,CON,"Aluminum 6061-T6",Class 3,1,0.194,1.56,0.194,1.56,"Alcoa",4,TYV6-HVB-CON-0001
866,"HV Pack Contactor 2",HVB,CON,"Aluminum 6061-T6",Class 3,1,0.194,1.56,0.194,1.56,"Alcoa",4,TYV6-HVB-CON-0002
867,"HV Pack Contactor 3",HVB,CON,"Aluminum 6061-T6",Class 3,1,0.194,1.56,0.194,1.56,"Alcoa",4,TYV6-HVB-CON-0003
868,"HV Power Cable 1 (Orange Jacket)",HVB,CBL,"Copper C11000",Class 3,1,1.576,25.22,1.576,25.22,"Mueller Industries",4,TYV6-HVB-CBL-0001
869,"HV Power Cable 2 (Orange Jacket)",HVB,CBL,"Copper C11000",Class 3,1,1.576,25.22,1.576,25.22,"Mueller Industries",4,TYV6-HVB-CBL-0002
870,"HV Power Cable 3 (Orange Jacket)",HVB,CBL,"Copper C11000",Class 3,1,1.576,25.22,1.576,25.22,"Mueller Industries",4,TYV6-HVB-CBL-0003
871,"HV Power Cable 4 (Orange Jacket)",HVB,CBL,"Copper C11000",Class 3,1,1.576,25.22,1.576,25.22,"Mueller Industries",4,TYV6-HVB-CBL-0004
872,"HV Power Cable 5 (Orange Jacket)",HVB,CBL,"Copper C11000",Class 3,1,1.576,25.22,1.576,25.22,"Mueller Industries",4,TYV6-HVB-CBL-0005
873,"HV Power Cable 6 (Orange Jacket)",HVB,CBL,"Copper C11000",Class 3,1,1.576,25.22,1.576,25.22,"Mueller Industries",4,TYV6-HVB-CBL-0006
874,"Cell Monitoring Unit 1",HVB,CMU,"ABS Plastic",Class 3,1,0.004,0.02,0.004,0.02,"TBD",4,TYV6-HVB-CMU-0001
875,"Cell Monitoring Unit 2",HVB,CMU,"ABS Plastic",Class 3,1,0.004,0.02,0.004,0.02,"TBD",4,TYV6-HVB-CMU-0002
876,"Cell Monitoring Unit 3",HVB,CMU,"ABS Plastic",Class 3,1,0.004,0.02,0.004,0.02,"TBD",4,TYV6-HVB-CMU-0003
877,"Cell Monitoring Unit 4",HVB,CMU,"ABS Plastic",Class 3,1,0.004,0.02,0.004,0.02,"TBD",4,TYV6-HVB-CMU-0004
878,"Cell Monitoring Unit 5",HVB,CMU,"ABS Plastic",Class 3,1,0.004,0.02,0.004,0.02,"TBD",4,TYV6-HVB-CMU-0005
879,"Cell Monitoring Unit 6",HVB,CMU,"ABS Plastic",Class 3,1,0.004,0.02,0.004,0.02,"TBD",4,TYV6-HVB-CMU-0006
880,"Driveline Speed Sensor 1",SNS,WSS,"Stainless Steel 316",Class 3,1,0.106,1.27,0.106,1.27,"Carpenter Technology",4,TYV6-SNS-WSS-0001
881,"Driveline Speed Sensor 2",SNS,WSS,"Stainless Steel 316",Class 3,1,0.106,1.27,0.106,1.27,"Carpenter Technology",4,TYV6-SNS-WSS-0002
882,"Brake Pedal Position Sensor (Regen-Brake Blending)",SNS,BPS,"Aluminum 6061-T6",Class 3,1,0.083,0.66,0.083,0.66,"Alcoa",4,TYV6-SNS-BPS-0001
883,"Accelerator Pedal Position Sensor 1",SNS,APS,"Aluminum 6061-T6",Class 3,1,0.059,0.47,0.059,0.47,"Alcoa",4,TYV6-SNS-APS-0001
884,"Accelerator Pedal Position Sensor 2",SNS,APS,"Aluminum 6061-T6",Class 3,1,0.059,0.47,0.059,0.47,"Alcoa",4,TYV6-SNS-APS-0002
885,"Ambient Temperature & Humidity Sensor",SNS,AMB,"Stainless Steel 316",Class 3,1,0.071,0.85,0.071,0.85,"Carpenter Technology",4,TYV6-SNS-AMB-0001
886,"OBD-II Diagnostic Port",SNS,OBD,"ABS Plastic",Class 3,1,0.061,0.3,0.061,0.3,"TBD",4,TYV6-SNS-OBD-0001
887,"Powertrain Control Module (PCM, AURIX TC399 dual-core)",ECU,PCM,"Aluminum 6061-T6",Class 3,1,2.041,16.33,2.041,16.33,"Alcoa",4,TYV6-ECU-PCM-0001
888,"Hybrid Control Unit (HCU)",ECU,HCU,"Aluminum 6061-T6",Class 3,1,2.041,16.33,2.041,16.33,"Alcoa",4,TYV6-ECU-HCU-0001
889,"Battery Management Controller (BMC)",ECU,BMC,"Aluminum 6061-T6",Class 3,1,0.851,6.8,0.851,6.8,"Alcoa",4,TYV6-ECU-BMC-0001
890,"Transmission Control Module (eCVT logic)",ECU,TCM,"Aluminum 6061-T6",Class 3,1,0.851,6.8,0.851,6.8,"Alcoa",4,TYV6-ECU-TCM-0001
891,"Vehicle CAN Gateway / Diagnostic Master",ECU,GW,"Aluminum 6061-T6",Class 3,1,0.405,3.24,0.405,3.24,"Alcoa",4,TYV6-ECU-GW-0001
892,"Engine Harness Segment 1",ELEC,HRN,"Copper C11000",Class 3,1,1.438,23.01,1.438,23.01,"Mueller Industries",4,TYV6-ELEC-HRN-0001
893,"Engine Harness Segment 2",ELEC,HRN,"Copper C11000",Class 3,1,1.438,23.01,1.438,23.01,"Mueller Industries",4,TYV6-ELEC-HRN-0002
894,"Engine Harness Segment 3",ELEC,HRN,"Copper C11000",Class 3,1,1.438,23.01,1.438,23.01,"Mueller Industries",4,TYV6-ELEC-HRN-0003
895,"Engine Harness Segment 4",ELEC,HRN,"Copper C11000",Class 3,1,1.438,23.01,1.438,23.01,"Mueller Industries",4,TYV6-ELEC-HRN-0004
896,"Engine Harness Segment 5",ELEC,HRN,"Copper C11000",Class 3,1,1.438,23.01,1.438,23.01,"Mueller Industries",4,TYV6-ELEC-HRN-0005
897,"Engine Harness Segment 6",ELEC,HRN,"Copper C11000",Class 3,1,1.438,23.01,1.438,23.01,"Mueller Industries",4,TYV6-ELEC-HRN-0006
898,"Engine Harness Segment 7",ELEC,HRN,"Copper C11000",Class 3,1,1.438,23.01,1.438,23.01,"Mueller Industries",4,TYV6-ELEC-HRN-0007
899,"Engine Harness Segment 8",ELEC,HRN,"Copper C11000",Class 3,1,1.438,23.01,1.438,23.01,"Mueller Industries",4,TYV6-ELEC-HRN-0008
900,"Engine Harness Segment 9",ELEC,HRN,"Copper C11000",Class 3,1,1.438,23.01,1.438,23.01,"Mueller Industries",4,TYV6-ELEC-HRN-0009
901,"Engine Harness Segment 10",ELEC,HRN,"Copper C11000",Class 3,1,1.438,23.01,1.438,23.01,"Mueller Industries",4,TYV6-ELEC-HRN-0010
902,"Engine Harness Segment 11",ELEC,HRN,"Copper C11000",Class 3,1,1.438,23.01,1.438,23.01,"Mueller Industries",4,TYV6-ELEC-HRN-0011
903,"Engine Harness Segment 12",ELEC,HRN,"Copper C11000",Class 3,1,1.438,23.01,1.438,23.01,"Mueller Industries",4,TYV6-ELEC-HRN-0012
904,"Engine Harness Segment 13",ELEC,HRN,"Copper C11000",Class 3,1,1.438,23.01,1.438,23.01,"Mueller Industries",4,TYV6-ELEC-HRN-0013
905,"Engine Harness Segment 14",ELEC,HRN,"Copper C11000",Class 3,1,1.438,23.01,1.438,23.01,"Mueller Industries",4,TYV6-ELEC-HRN-0014
906,"Engine Harness Segment 15",ELEC,HRN,"Copper C11000",Class 3,1,1.438,23.01,1.438,23.01,"Mueller Industries",4,TYV6-ELEC-HRN-0015
907,"Engine Harness Segment 16",ELEC,HRN,"Copper C11000",Class 3,1,1.438,23.01,1.438,23.01,"Mueller Industries",4,TYV6-ELEC-HRN-0016
908,"MG Phase Cable 1 (Orange HV Shielded)",ELEC,PHS,"Copper C11000",Class 3,1,1.123,17.97,1.123,17.97,"Mueller Industries",4,TYV6-ELEC-PHS-0001
909,"MG Phase Cable 2 (Orange HV Shielded)",ELEC,PHS,"Copper C11000",Class 3,1,1.123,17.97,1.123,17.97,"Mueller Industries",4,TYV6-ELEC-PHS-0002
910,"MG Phase Cable 3 (Orange HV Shielded)",ELEC,PHS,"Copper C11000",Class 3,1,1.123,17.97,1.123,17.97,"Mueller Industries",4,TYV6-ELEC-PHS-0003
911,"MG Phase Cable 4 (Orange HV Shielded)",ELEC,PHS,"Copper C11000",Class 3,1,1.123,17.97,1.123,17.97,"Mueller Industries",4,TYV6-ELEC-PHS-0004
912,"MG Phase Cable 5 (Orange HV Shielded)",ELEC,PHS,"Copper C11000",Class 3,1,1.123,17.97,1.123,17.97,"Mueller Industries",4,TYV6-ELEC-PHS-0005
913,"MG Phase Cable 6 (Orange HV Shielded)",ELEC,PHS,"Copper C11000",Class 3,1,1.123,17.97,1.123,17.97,"Mueller Industries",4,TYV6-ELEC-PHS-0006
914,"Electrical Connector 1",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0001
915,"Electrical Connector 2",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0002
916,"Electrical Connector 3",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0003
917,"Electrical Connector 4",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0004
918,"Electrical Connector 5",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0005
919,"Electrical Connector 6",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0006
920,"Electrical Connector 7",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0007
921,"Electrical Connector 8",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0008
922,"Electrical Connector 9",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0009
923,"Electrical Connector 10",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0010
924,"Electrical Connector 11",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0011
925,"Electrical Connector 12",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0012
926,"Electrical Connector 13",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0013
927,"Electrical Connector 14",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0014
928,"Electrical Connector 15",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0015
929,"Electrical Connector 16",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0016
930,"Electrical Connector 17",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0017
931,"Electrical Connector 18",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0018
932,"Electrical Connector 19",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0019
933,"Electrical Connector 20",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0020
934,"Electrical Connector 21",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0021
935,"Electrical Connector 22",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0022
936,"Electrical Connector 23",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0023
937,"Electrical Connector 24",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0024
938,"Electrical Connector 25",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0025
939,"Electrical Connector 26",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0026
940,"Electrical Connector 27",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0027
941,"Electrical Connector 28",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0028
942,"Electrical Connector 29",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0029
943,"Electrical Connector 30",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0030
944,"Electrical Connector 31",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0031
945,"Electrical Connector 32",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0032
946,"Electrical Connector 33",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0033
947,"Electrical Connector 34",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0034
948,"Electrical Connector 35",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0035
949,"Electrical Connector 36",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0036
950,"Electrical Connector 37",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0037
951,"Electrical Connector 38",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0038
952,"Electrical Connector 39",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0039
953,"Electrical Connector 40",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0040
954,"Electrical Connector 41",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0041
955,"Electrical Connector 42",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0042
956,"Electrical Connector 43",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0043
957,"Electrical Connector 44",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0044
958,"Electrical Connector 45",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0045
959,"Electrical Connector 46",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0046
960,"Electrical Connector 47",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0047
961,"Electrical Connector 48",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0048
962,"Electrical Connector 49",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0049
963,"Electrical Connector 50",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0050
964,"Electrical Connector 51",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0051
965,"Electrical Connector 52",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0052
966,"Electrical Connector 53",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0053
967,"Electrical Connector 54",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0054
968,"Electrical Connector 55",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0055
969,"Electrical Connector 56",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0056
970,"Electrical Connector 57",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0057
971,"Electrical Connector 58",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0058
972,"Electrical Connector 59",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0059
973,"Electrical Connector 60",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0060
974,"Electrical Connector 61",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0061
975,"Electrical Connector 62",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0062
976,"Electrical Connector 63",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0063
977,"Electrical Connector 64",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0064
978,"Electrical Connector 65",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0065
979,"Electrical Connector 66",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0066
980,"Electrical Connector 67",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0067
981,"Electrical Connector 68",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0068
982,"Electrical Connector 69",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0069
983,"Electrical Connector 70",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0070
984,"Electrical Connector 71",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0071
985,"Electrical Connector 72",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0072
986,"Electrical Connector 73",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0073
987,"Electrical Connector 74",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0074
988,"Electrical Connector 75",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0075
989,"Electrical Connector 76",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0076
990,"Electrical Connector 77",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0077
991,"Electrical Connector 78",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0078
992,"Electrical Connector 79",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0079
993,"Electrical Connector 80",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0080
994,"Electrical Connector 81",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0081
995,"Electrical Connector 82",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0082
996,"Electrical Connector 83",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0083
997,"Electrical Connector 84",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0084
998,"Electrical Connector 85",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0085
